word_idx,word_id,word,accuracy
12845,w_0d50527ae5cccdf8,patriarchal,0.86
12846,w_0d47980236b6a48f,roaring,0.859922178988326
12847,w_af344e2789b78b98,shielding,0.859922178988326
12848,w_ee82a6fe83bdfcc2,liking,0.859922178988326
12849,w_9dcd6198879276ea,unsuitability,0.859922178988326
12850,w_254987f374279deb,dissatisfy,0.859922178988326
12851,w_493165e38bf0487a,sane,0.859903381642512
12852,w_1096a0b06f14b477,duplex,0.859848484848484
12853,w_a7d66620f91b1eb0,governor,0.859848484848484
12854,w_4ca8d241315b0967,coherently,0.859848484848484
12855,w_63ef7a06389e04a0,payer,0.859848484848484
12856,w_f7b8a531d9f6cac2,unfreezing,0.859848484848484
12857,w_21941d686090010b,mechanization,0.859848484848484
12858,w_fce15efa6560416f,unviewed,0.859848484848484
12859,w_4a0e3109d2857ec0,metamorphous,0.859848484848484
12860,w_c5b9c04ce2a4f3a0,surge,0.859813084112149
12861,w_9a63999727f551ea,nonrefundable,0.859813084112149
12862,w_23a1d7a5cb97ce07,eyed,0.859778597785977
12863,w_5806b64af7fb483a,diversify,0.859778597785977
12864,w_d3dfa437daf52d99,evidentially,0.859778597785977
12865,w_6c6b36fe9b8cd3a8,soundproofing,0.859756097560975
12866,w_3e9afe235a0ebee7,iris,0.859712230215827
12867,w_3b48510f063bee07,jingle,0.859712230215827
12868,w_2ea7857e1dd30942,steamer,0.859712230215827
12869,w_d4faee6fc8e32453,declarable,0.859712230215827
12870,w_ae4cbd0a80f260e0,distributer,0.859712230215827
12871,w_5bd06f1dd061dd9a,fearlessness,0.859712230215827
12872,w_b266aaa3cd32b873,nonparticipating,0.859712230215827
12873,w_c5675e9623555ebe,fare,0.859649122807017
12874,w_01bada152405b958,baseline,0.859649122807017
12875,w_0db40f7c7982653b,beholding,0.859649122807017
12876,w_424d33bbe2c82924,unpayable,0.859649122807017
12877,w_5a12e4f8891ffb91,copyrighter,0.85958904109589
12878,w_b205680cbcb10dd8,diagnoses,0.85958904109589
12879,w_237e3d9cc7e04b5c,flick,0.859574468085106
12880,w_3a5b6a35bd34ddb6,injectable,0.859550561797752
12881,w_735ea0a2cf6e4cbd,imposing,0.85953177257525
12882,w_e569b1894917aa56,darts,0.859504132231405
12883,w_1394cf203ad522c4,astronomer,0.859504132231405
12884,w_13cac168ea9ae391,intergalactic,0.859477124183006
12885,w_9ce6f20be4cc926d,kitchenware,0.859477124183006
12886,w_792109690dd07aa8,inhuman,0.859437751004016
12887,w_c99a309c36ac008c,boarder,0.859437751004016
12888,w_d517550ba32fbf5b,innovational,0.859437751004016
12889,w_aa845ea712220ba7,fading,0.859375
12890,w_74d5811c9b36830f,ecstasy,0.859375
12891,w_86b38fdd14f22922,sustainability,0.859375
12892,w_ff8de75f1f5cfcae,problematical,0.859375
12893,w_71f3ad13e163d490,cadillac,0.859375
12894,w_b5000e2908f9b030,geoscience,0.859375
12895,w_2500790a9e308746,flattered,0.859315589353612
12896,w_8ff4a7280cdfe26e,donator,0.859315589353612
12897,w_e49f7d57c46a17f7,burglary,0.859315589353612
12898,w_5661f982df9d9251,powerhouse,0.859315589353612
12899,w_af75a2d28b30f2f4,profitability,0.859315589353612
12900,w_ef9c1c8d0236aa95,handpick,0.859315589353612
12901,w_725f7e4289c38f80,unclassifiable,0.859315589353612
12902,w_cca66dffae32df5f,undoing,0.859259259259259
12903,w_c99dc2f4f8d2e2b1,wilder,0.859259259259259
12904,w_e524e0467eccf32e,dreamtime,0.859259259259259
12905,w_8891745da20b704a,remarriage,0.859259259259259
12906,w_bf3fc7db686a0917,unhistorical,0.859259259259259
12907,w_de7528909da45c9b,papyrus,0.859205776173285
12908,w_4b6a907a5ae78969,blinks,0.859205776173285
12909,w_a6c1d1caa8de2504,playset,0.859205776173285
12910,w_6d78c0c79d2a4f07,subtype,0.859205776173285
12911,w_326d8db6f5f9b26b,counterpoint,0.859205776173285
12912,w_9d62fe622efc5196,clownfish,0.859205776173285
12913,w_06eb20a2bcc5fa7d,cryptographer,0.859205776173285
12914,w_e150ef2bd08e9114,parliamentary,0.859205776173285
12915,w_8887bd7cc68cfe67,underproduction,0.859205776173285
12916,w_ef95f94bb2fc6165,motorist,0.859154929577464
12917,w_8290d1c46f76de95,roundness,0.859154929577464
12918,w_16240f3bb1b987ae,expander,0.859154929577464
12919,w_2c3893f328437652,wakening,0.859154929577464
12920,w_50d0a90db3908298,behaviorism,0.859154929577464
12921,w_fd04ac5ddf959201,coastguard,0.859106529209621
12922,w_e98b7e945ce2ab54,horsetail,0.859106529209621
12923,w_b45f4917d74aa8ca,multicourse,0.859106529209621
12924,w_47d175a695a385ab,regressively,0.859060402684563
12925,w_550fab508ccec00f,uncompressed,0.859060402684563
12926,w_99675423bc25ba66,exclaim,0.859030837004405
12927,w_2761b9856fd4bd8b,contemplate,0.858974358974358
12928,w_56f462a77c819838,bookworm,0.858974358974358
12929,w_9653af05f246108d,brandy,0.858921161825726
12930,w_4aa5a5436061427b,touchy,0.858870967741935
12931,w_8e253411902717ec,teddy,0.858870967741935
12932,w_a0e5d9eec7c0737b,ladylike,0.858870967741935
12933,w_870de97dafaedbdc,endanger,0.858870967741935
12934,w_c01f286d6231f2ba,loaf,0.858823529411764
12935,w_a8923bb6da557462,encode,0.858778625954198
12936,w_417d410e4b919893,godlike,0.858778625954198
12937,w_a323bb1f68047194,headstone,0.858778625954198
12938,w_35ff7ac7619fdd13,unlearn,0.858778625954198
12939,w_78b11b79e313c69e,compatibly,0.858778625954198
12940,w_f854c859adaf3732,unspectacular,0.858778625954198
12941,w_a24535d49a437f0b,smuggler,0.858736059479553
12942,w_c85d83c5e26c7e86,granite,0.858736059479553
12943,w_2eb7fdcebd03491d,disruption,0.858736059479553
12944,w_3bb4a8a14d7d2793,simplistic,0.858736059479553
12945,w_b7f3511a93adc40b,newsbreak,0.858736059479553
12946,w_a30dadfef10a400f,bedclothes,0.858736059479553
12947,w_a5996c28540ce2e3,liner,0.858695652173913
12948,w_98ecc542a0953c1c,vitalizing,0.858695652173913
12949,w_721ce72cdef4849d,procedural,0.858695652173913
12950,w_587c73fdae39a9f5,nondestructive,0.858695652173913
12951,w_9cd3dc31fc7b5d20,seasickness,0.858695652173913
12952,w_71ea3497d30bb862,underweighted,0.858695652173913
12953,w_f663816a1c40fda2,divert,0.858657243816254
12954,w_70951c8ec0cf8f06,aerosol,0.858657243816254
12955,w_1bc80ab6c5fed2d3,outskirts,0.858657243816254
12956,w_a1cb865b3cf97cdc,branching,0.858657243816254
12957,w_7cf0b297979fce41,discretion,0.858657243816254
12958,w_e11eeb25156a54a6,biometry,0.858657243816254
12959,w_dd5f16d1331c20b9,sentimentality,0.858657243816254
12960,w_edaada7b1d47e5a6,acquirement,0.858657243816254
12961,w_cbd76590c74d5ea0,paintbox,0.858620689655172
12962,w_7dc7cd44b51f1c2d,aspirational,0.858585858585858
12963,w_5bad6b2c69739ccc,twinkle,0.858552631578947
12964,w_6a61fd502e93321d,transcend,0.858552631578947
12965,w_bdde23552cb11035,institutionalize,0.858552631578947
12966,w_e878fac06c5ef135,overstretch,0.858490566037735
12967,w_a6e066b47742c463,interracial,0.858461538461538
12968,w_5bcfe00e72a941bf,scarlet,0.858407079646017
12969,w_b0753f5981e23524,unanswerable,0.858407079646017
12970,w_692c8a2b509475a5,sequel,0.858369098712446
12971,w_13b8b12c12b54de2,citrus,0.858369098712446
12972,w_15e9abb2e818480b,skull,0.858333333333333
12973,w_ad1450b90937f946,honorary,0.858333333333333
12974,w_d40db3767d91af35,grenade,0.858333333333333
12975,w_6ff2d4ae737d3fd4,glorify,0.8582995951417
12976,w_76fc3424a703e5b2,dollhouse,0.8582995951417
12977,w_f3c543ad5fe9d696,grid,0.858267716535433
12978,w_9b3f15cecebc7350,moist,0.858267716535433
12979,w_7425c6216e65a7ed,gambler,0.858267716535433
12980,w_91576d2316540153,topology,0.858267716535433
12981,w_a3024467185db566,aspiring,0.858267716535433
12982,w_4f5d17936430789a,unobservable,0.858267716535433
12983,w_4cdebb4df4a5dc00,psychopathologist,0.858267716535433
12984,w_8c941ab6f6d3f81b,wholesale,0.85823754789272
12985,w_a99463f5e6c1258a,heroics,0.85823754789272
12986,w_6188ba09e66a2db7,leisure,0.85820895522388
12987,w_2f6c8f6b6cef54a6,stake,0.85820895522388
12988,w_60fa5675b9303eb6,junky,0.85820895522388
12989,w_533a8ff056f996c9,protagonist,0.85820895522388
12990,w_7431ddaf9f9555bf,defection,0.85820895522388
12991,w_5a8c570d8b6244e3,sideshow,0.85820895522388
12992,w_40be4d85008a6924,incidence,0.85820895522388
12993,w_a5c67aba15532d9c,unafraid,0.85820895522388
12994,w_81d3feacd7e57c65,inspirator,0.85820895522388
12995,w_a5bcd42017ccd2e1,stigmatization,0.85820895522388
12996,w_ed435a54128ee349,indeterminate,0.85820895522388
12997,w_0c05585e6ad591bd,magma,0.858181818181818
12998,w_f48bf126e57d9426,overcut,0.858181818181818
12999,w_76cf92de81db761b,oversimplify,0.858181818181818
13000,w_d00d50af7112af19,cornered,0.858181818181818
13001,w_39e566de1a2a7e94,unfavorably,0.858181818181818
13002,w_0825276502f28e63,cheerless,0.858181818181818
13003,w_89cfca35277f7847,incontrollable,0.858181818181818
13004,w_9337eac923f7848c,professionalize,0.858181818181818
13005,w_fb2570689c47f565,biostatistics,0.858181818181818
13006,w_023daeb6320cab3e,courier,0.858156028368794
13007,w_89f7629a2356fec3,dehydrate,0.858156028368794
13008,w_24201bf54c99771d,jeweler,0.858156028368794
13009,w_d6c596e05caf2021,classicism,0.858156028368794
13010,w_b52889c5745d7164,discriminately,0.858156028368794
13011,w_650cac04ae302150,symposium,0.858131487889273
13012,w_5188ef3fec21a406,cognitively,0.858131487889273
13013,w_4c2558adf3264029,seaman,0.858131487889273
13014,w_8b4308f40ee03390,subspecies,0.858131487889273
13015,w_1e8dd01eae97280a,symbiosis,0.858108108108108
13016,w_8fa0ef74ccfe5845,writeable,0.858108108108108
13017,w_5c6e3239ca1e61d2,intercommunicate,0.858085808580858
13018,w_d660902bf83ccd03,tomb,0.85781990521327
13019,w_8fbbd07f2d96e050,milestone,0.857798165137614
13020,w_1b6669289bc75c37,presume,0.857777777777777
13021,w_66f72431f916ff4b,loosing,0.857758620689655
13022,w_e8b84350e73126cb,counselor,0.857758620689655
13023,w_9a163323e95cd6cb,airliner,0.857758620689655
13024,w_953261a37fcb1b76,fireguard,0.857740585774058
13025,w_a72cc496d582bfc2,wrinkle,0.857723577235772
13026,w_019dc1d2d086360f,assured,0.857723577235772
13027,w_1fd06c7fafd7af8d,screwdriver,0.857723577235772
13028,w_9ac9bc4882b918a2,unimportance,0.857723577235772
13029,w_357de8f622ff2aae,labyrinth,0.857707509881423
13030,w_3ee2586709c2bb74,rulebook,0.857707509881423
13031,w_6b51c1cf17f118da,explainer,0.857707509881423
13032,w_b77f0503952ee324,controversially,0.857707509881423
13033,w_b715e53534691a9c,roadshow,0.857692307692307
13034,w_f25e121aa4741862,absurdity,0.857692307692307
13035,w_cad372d1ac2f754b,inhalator,0.857692307692307
13036,w_f179a54f097566f1,shaver,0.857692307692307
13037,w_67c4a15d2a13f821,seaport,0.857692307692307
13038,w_316d0c2aa5273409,aggressor,0.857677902621722
13039,w_45e44a3cc595a6f0,gorgeousness,0.857677902621722
13040,w_150c1efc023d8e88,discoverability,0.857677902621722
13041,w_8f562fd6376812b9,fertility,0.857664233576642
13042,w_dc6c4c5197b3b53d,sanity,0.857664233576642
13043,w_92e2f13e7df37a83,cowardly,0.857664233576642
13044,w_dec38a0a0f62e286,xenophobia,0.857664233576642
13045,w_c226300d4690a2e1,steelwork,0.857664233576642
13046,w_5ef5fc6947ddffa0,initiator,0.857664233576642
13047,w_cfca79094cb1ae59,downstage,0.857664233576642
13048,w_befe63465ea4139e,indispensable,0.857664233576642
13049,w_f123483759c2c2aa,cloudiness,0.857664233576642
13050,w_ba258dc4916bbf41,pronouncement,0.857664233576642
13051,w_5c165da1310cf8c2,complementation,0.857664233576642
13052,w_429d1859d1829368,pottery,0.857651245551601
13053,w_4da8e29f3d398099,smuggle,0.857651245551601
13054,w_4235227b51436ad8,python,0.857651245551601
13055,w_f22483b3126006fd,lowering,0.857651245551601
13056,w_48cd96c1cba77307,antagonism,0.857651245551601
13057,w_a409737377acec3c,magistrate,0.857651245551601
13058,w_9447e7380ead1eb3,meatloaf,0.857651245551601
13059,w_a7be70507bc40835,cornflower,0.857651245551601
13060,w_f11ea2f7358342b4,nonpublic,0.857651245551601
13061,w_25358d1e031ba5b8,hermaphrodite,0.857638888888888
13062,w_69ff420b82eef2a1,newsroom,0.857638888888888
13063,w_b24790884507db71,elliptical,0.857638888888888
13064,w_b024fc52550b2fcd,embracement,0.857638888888888
13065,w_f3d12387335fee97,valuation,0.857638888888888
13066,w_14cab2c627ac39f2,shoeless,0.857638888888888
13067,w_23263f2a727822d3,microcrystal,0.857638888888888
13068,w_d388c9d5cfbf561c,ultranationalist,0.857627118644067
13069,w_076fb18840579a53,beforehand,0.857615894039735
13070,w_46c02195c411df08,uninfluenced,0.857615894039735
13071,w_a9b74ac8513ee8b5,blur,0.857142857142857
13072,w_cfb20987c652f966,bolt,0.857142857142857
13073,w_18e40e1401eef67e,ruby,0.857142857142857
13074,w_7f1345c21ae0a6aa,trance,0.857142857142857
13075,w_eef0718aff63a643,leftovers,0.857142857142857
13076,w_d4c6e56465f54a4d,imperative,0.857142857142857
13077,w_b304b8a54c8887b2,decently,0.857142857142857
13078,w_44e634c0c6ff0b95,autopsy,0.857142857142857
13079,w_d5f3887a5dc3083a,caged,0.857142857142857
13080,w_841c21a4b61063dc,unwillingly,0.857142857142857
13081,w_0cb3bec358cf9d1d,doodle,0.857142857142857
13082,w_6e731d31ae28e0fb,biomass,0.857142857142857
13083,w_cf4adfebf4de7ca8,escalating,0.857142857142857
13084,w_edaa2776e5b93904,unethical,0.857142857142857
13085,w_408c472937d44f55,restful,0.857142857142857
13086,w_f5217b331bd029bd,infiltrate,0.857142857142857
13087,w_af6ce8ffe78be145,suppressive,0.857142857142857
13088,w_5aeab5e0e368810b,motherly,0.857142857142857
13089,w_ebdbc85f1d429972,locomotion,0.857142857142857
13090,w_01bb941a7d53fc6b,contemplation,0.857142857142857
13091,w_2bf707e1142638ff,alarmclock,0.857142857142857
13092,w_3385612a9319d1c8,washboard,0.857142857142857
13093,w_efb6e3fc9c519aec,affirmatively,0.857142857142857
13094,w_3edb37d6d38b0026,keyless,0.857142857142857
13095,w_946e9c1ee1505ae1,reactively,0.857142857142857
13096,w_94ef07729e356181,sunspot,0.857142857142857
13097,w_2278545e0b45bb48,directorial,0.857142857142857
13098,w_623cceb632ef21d6,circumstantial,0.857142857142857
13099,w_46dc6ff9f3fcdfad,turnaround,0.857142857142857
13100,w_394e444cd9b082fb,hypoallergenic,0.857142857142857
13101,w_2f48257a62b5c5c6,definable,0.857142857142857
13102,w_b89b0abd38f84f33,deskwork,0.857142857142857
13103,w_d81e38a2a8e52816,prosperously,0.857142857142857
13104,w_998d2df5bd39ee2e,overcompensate,0.857142857142857
13105,w_f21ad3dff8cb7e81,appropriation,0.857142857142857
13106,w_1a0f62044fcd6b22,pharmaceutics,0.857142857142857
13107,w_4b0d89771b79d43a,swimmingpool,0.857142857142857
13108,w_3c81bba284b243e8,indeterminably,0.857142857142857
13109,w_e7548ad128ef3b9c,structuralize,0.857142857142857
13110,w_4087023cddede3b5,undetached,0.857142857142857
13111,w_dd9a633c57545ff2,kindheartedly,0.857142857142857
13112,w_aac2583a79fad0aa,unconsolidated,0.857142857142857
13113,w_0295447d329f335f,birthweight,0.857142857142857
13114,w_f8d40f06fbe4bae3,traindriver,0.857142857142857
13115,w_6f2ddf5b2fbd3207,proclaim,0.85670731707317
13116,w_0485fd57fe6feede,miniaturize,0.85670731707317
13117,w_a02b1ad4f8b1a882,expectance,0.856687898089172
13118,w_adfaea246625f86d,demobilization,0.856677524429967
13119,w_6c7cacb19457ace2,exaggerated,0.856666666666666
13120,w_f531c13bba3bc1ac,crystallizer,0.856666666666666
13121,w_797b0aeee2a27719,unexploited,0.856666666666666
13122,w_61471fdf1b51bfb5,regain,0.856655290102389
13123,w_1545f515d4501c9e,nonacademic,0.856655290102389
13124,w_478ad461004447d4,colossal,0.856643356643356
13125,w_848e44ccf5a4641b,symbolist,0.856643356643356
13126,w_194098857df74d9e,compulsiveness,0.856643356643356
13127,w_3f711190b763de77,psychogenetic,0.856643356643356
13128,w_f04deb4554467c2f,voucher,0.856630824372759
13129,w_cecc9a23395a784a,macho,0.856630824372759
13130,w_77e93e5c6512ee4d,boating,0.856630824372759
13131,w_852d150664d8754a,paracetamol,0.856630824372759
13132,w_9726545e890d2980,distressful,0.856630824372759
13133,w_3f4bccc854524775,unedited,0.856630824372759
13134,w_de6c7cd5d8901a10,socioeconomic,0.856630824372759
13135,w_27cf5a99565b6d8e,heartlessness,0.856630824372759
13136,w_fd7145e6283f998d,typology,0.856617647058823
13137,w_343dd72d1222e703,crematorium,0.856617647058823
13138,w_0e7c1c294fbde7b4,nonperforming,0.856617647058823
13139,w_5c5b52c222cf8b21,unguaranteed,0.856617647058823
13140,w_42b140abcd962d77,unpromising,0.856617647058823
13141,w_29168440a5f877ee,flirty,0.856603773584905
13142,w_a12f4a0a93abced1,euthanasia,0.856603773584905
13143,w_9e270c0b2c819aa8,openhanded,0.856603773584905
13144,w_72ea35e08c3a8ca4,proportionate,0.856603773584905
13145,w_c6a32efeef87a7ff,mining,0.856589147286821
13146,w_3497e4c3c3270fdf,shuttered,0.856589147286821
13147,w_866653dcabfd8041,preconception,0.856589147286821
13148,w_2b2f3ea54bab3877,unsympathetic,0.856589147286821
13149,w_2e53d1fd94ee7ca8,thus,0.856573705179282
13150,w_88bbaff6b196c329,tripping,0.856573705179282
13151,w_337e398febf653c7,untruthfulness,0.856573705179282
13152,w_2498fe925ce2ca11,solitude,0.856540084388185
13153,w_1217b04b0a98f675,reputational,0.8562874251497
13154,w_19c701d8ad6ae0ea,misspelling,0.856230031948881
13155,w_14ab17caf9b478ce,worktable,0.856230031948881
13156,w_fed38061b8bc07e2,reformist,0.856164383561643
13157,w_c6f8ea260a9fa921,notability,0.856164383561643
13158,w_16234e32dd3dcb4c,desirably,0.856164383561643
13159,w_c0957a7778c30f0b,hydrosphere,0.856164383561643
13160,w_5dd7dd37e77cbd4d,polygamy,0.856140350877193
13161,w_351a6134e4e5f1ac,shuffling,0.856140350877193
13162,w_32da253883f4a97e,motocross,0.856140350877193
13163,w_4b4aa12edc71dbe7,unsupplied,0.856140350877193
13164,w_1801f9bd70cf5798,enroll,0.856115107913669
13165,w_512882edf39b6a66,pretext,0.856115107913669
13166,w_623bca938574a616,provoking,0.856115107913669
13167,w_2a8365ae8f38c504,contaminate,0.856115107913669
13168,w_375fe1f0bd5e18bf,chameleon,0.856115107913669
13169,w_8da36d4666ccebee,unproved,0.856115107913669
13170,w_1291574b2aa8c4f9,revisualization,0.856115107913669
13171,w_b8bddecc41e1a0ec,blossom,0.856088560885608
13172,w_ba6665281a6143c0,flute,0.856088560885608
13173,w_f6b2437ba9b4703e,handcuff,0.856088560885608
13174,w_5ec9cb327b277b21,eligible,0.856088560885608
13175,w_292692cdbc186473,mutate,0.856088560885608
13176,w_6d57db71d14dadb2,crasher,0.856088560885608
13177,w_7209e12ecf01afc4,medusa,0.856088560885608
13178,w_3eb188b1af7808ea,involuntarily,0.856088560885608
13179,w_85762c790ee0e627,sculptor,0.856060606060606
13180,w_248bc7afa1fff178,cheesy,0.856060606060606
13181,w_1ad541d8590e7d95,tipping,0.856060606060606
13182,w_649c12f45f965787,unfolding,0.856060606060606
13183,w_6b4e0b1c9d99dd80,walkout,0.856060606060606
13184,w_5c6808f7452a7d6e,nextdoor,0.856060606060606
13185,w_6b7d75a954c0ec5c,spectacles,0.856060606060606
13186,w_eee1365419d6ca87,racially,0.856060606060606
13187,w_a6d35c604bf354a1,intuitively,0.856060606060606
13188,w_cb5552f08603cd2e,nonfreezing,0.856060606060606
13189,w_0ba1be0e5fecaf1a,predevelopment,0.856060606060606
13190,w_cd0936b4b4ed5300,ultrafashionable,0.856060606060606
13191,w_99cc5cc0785138a1,swelling,0.856031128404669
13192,w_1cbdb991b0a8ba3b,dispense,0.856031128404669
13193,w_c6482363313dd5ed,catalyst,0.856031128404669
13194,w_fbf8f36249b4aae9,segregate,0.856031128404669
13195,w_3e676494f8ddddff,essentialist,0.856031128404669
13196,w_4836df3db50976b2,shorthand,0.856031128404669
13197,w_74e4fe54f717fa1a,ungraded,0.856031128404669
13198,w_d5ed7189d551b4ff,dehumanization,0.856031128404669
13199,w_d5430592b81e9b8f,icy,0.856
13200,w_502a2754b335ed3b,debut,0.856
13201,w_b1957f1ebf10df32,plankton,0.856
13202,w_7e8cb54d91f3d05b,unintended,0.856
13203,w_6c241e40fc8e24d7,prioritize,0.856
13204,w_2e1804e7198865c0,directorship,0.856
13205,w_b2418cd71a527f83,flatness,0.85593220338983
13206,w_74fc5a2ccfce4030,micromanipulation,0.85589519650655
13207,w_550246c5fb4e7245,patented,0.855828220858895
13208,w_0e317f3b0496f11f,unthankfully,0.85576923076923
13209,w_1d2695d1bf34e0e8,threesome,0.855737704918032
13210,w_fecd0aa4e2bbc2e5,melancholia,0.855737704918032
13211,w_97017b34eec79d31,inquisition,0.855704697986577
13212,w_937adac2c1769863,rum,0.855670103092783
13213,w_120bb93be01daee5,tighten,0.855670103092783
13214,w_c66973ad2fcec4ed,hydrant,0.855670103092783
13215,w_b3d43e4a2d5192e9,apprehensive,0.855670103092783
